id,date,store_nbr,family,sales,onpromotion
1987435,2016-01-24,23,EGGS,68.0,0
2143937,2016-04-21,14,PET SUPPLIES,1.0,0
2185278,2016-05-14,24,HOME CARE,391.0,0
622414,2013-12-16,23,BABY CARE,0.0,0
1943694,2015-12-30,45,PLAYERS AND ELECTRONICS,38.0,0
628902,2013-12-19,54,LINGERIE,5.0,0
2473367,2016-10-22,8,HOME APPLIANCES,0.0,0
1984401,2016-01-22,38,GROCERY I,2668.0,2
2990682,2017-08-10,22,MEATS,104.842,16
417544,2013-08-23,24,POULTRY,452.586,0
991038,2014-07-12,16,HOME AND KITCHEN I,20.0,0
1876064,2015-11-21,48,HARDWARE,2.0,0
2103155,2016-03-29,2,SEAFOOD,21.227001,0
42661,2013-01-24,6,PERSONAL CARE,171.0,0
2626072,2017-01-17,41,SCHOOL AND OFFICE SUPPLIES,0.0,0
174898,2013-04-09,16,SCHOOL AND OFFICE SUPPLIES,0.0,0
730068,2014-02-15,43,DELI,130.0,0
2507179,2016-11-10,7,BOOKS,1.0,0
2936981,2017-07-11,16,HARDWARE,0.0,0
886835,2014-05-14,41,PET SUPPLIES,0.0,0
615603,2013-12-12,31,LINGERIE,5.0,0
519589,2013-10-19,38,BOOKS,0.0,0
2061243,2016-03-05,43,PRODUCE,698.179,0
1407572,2015-03-03,52,MAGAZINES,0.0,0
2223621,2016-06-04,5,HOME AND KITCHEN I,24.0,0
1178785,2014-10-25,33,PERSONAL CARE,327.0,0
1794511,2015-10-07,10,BOOKS,0.0,0
2150757,2016-04-24,6,HOME AND KITCHEN I,37.0,0
389392,2013-08-07,34,PERSONAL CARE,238.0,0
713240,2014-02-06,21,FROZEN FOODS,0.0,0
838944,2014-04-17,48,HOME CARE,0.0,0
1548091,2015-05-21,45,POULTRY,826.423,0
384895,2013-08-04,9,HOME AND KITCHEN II,0.0,0
1780907,2015-09-29,28,PREPARED FOODS,67.366,0
2680598,2017-02-17,22,DAIRY,293.0,11
1712856,2015-08-22,19,MEATS,182.376,0
265346,2013-05-29,53,PET SUPPLIES,0.0,0
2119239,2016-04-07,21,GROCERY I,2476.94,2
1764551,2015-09-20,2,DAIRY,1371.0,1
2735203,2017-03-19,53,SCHOOL AND OFFICE SUPPLIES,0.0,0
2737622,2017-03-21,22,DAIRY,357.0,45
455661,2013-09-13,43,PRODUCE,0.0,0
65119,2013-02-06,36,EGGS,0.0,0
602954,2013-12-05,27,FROZEN FOODS,88.525,0
5171,2013-01-03,53,MAGAZINES,0.0,0
2430993,2016-09-29,19,HOME AND KITCHEN I,13.0,0
272423,2013-06-02,52,DAIRY,0.0,0
505128,2013-10-11,31,PRODUCE,0.0,0
1261123,2014-12-10,43,POULTRY,111.157,0
475223,2013-09-24,42,MAGAZINES,0.0,0
904936,2014-05-24,5,EGGS,149.0,0
930336,2014-06-08,13,AUTOMOTIVE,3.0,0
1359680,2015-02-05,1,HARDWARE,1.0,0
2249033,2016-06-19,13,HOME APPLIANCES,0.0,0
1634797,2015-07-09,29,EGGS,254.0,0
338376,2013-07-09,52,PLAYERS AND ELECTRONICS,0.0,0
1396826,2015-02-25,51,BEAUTY,6.0,0
1531800,2015-05-12,39,CELEBRATION,0.0,0
2275560,2016-07-03,8,GROCERY I,6248.0,48
196071,2013-04-21,10,HOME CARE,0.0,0
1091200,2014-09-06,26,"LIQUOR,WINE,BEER",48.0,0
1978865,2016-01-19,32,LAWN AND GARDEN,0.0,0
2860780,2017-05-29,28,EGGS,384.0,19
2316269,2016-07-26,49,SEAFOOD,65.343,1
2135159,2016-04-16,18,PET SUPPLIES,2.0,0
2416324,2016-09-20,7,SCHOOL AND OFFICE SUPPLIES,0.0,0
2749804,2017-03-28,14,GROCERY II,0.0,0
1455331,2015-03-30,42,SCHOOL AND OFFICE SUPPLIES,0.0,0
155201,2013-03-29,14,BEAUTY,1.0,0
2153123,2016-04-26,22,BREAD/BAKERY,139.0,1
1242844,2014-11-30,30,SCHOOL AND OFFICE SUPPLIES,0.0,0
1133400,2014-09-30,10,HOME AND KITCHEN I,23.0,0
1442109,2015-03-23,22,DELI,0.0,0
1321094,2015-01-14,27,BREAD/BAKERY,593.774,3
1495703,2015-04-22,26,FROZEN FOODS,45.0,2
2645282,2017-01-28,31,BEAUTY,1.0,0
205794,2013-04-26,33,CELEBRATION,0.0,0
2252747,2016-06-21,18,BEAUTY,6.0,1
1573059,2015-06-04,46,HOME AND KITCHEN I,17.0,0
2510943,2016-11-13,12,CELEBRATION,9.0,0
2430908,2016-09-29,16,PREPARED FOODS,30.0,0
2735244,2017-03-19,6,CELEBRATION,3.0,0
317273,2013-06-28,11,FROZEN FOODS,103.0,0
1144041,2014-10-05,9,PRODUCE,2824.495,0
2532244,2016-11-25,1,"LIQUOR,WINE,BEER",127.0,7
2616710,2017-01-12,3,DAIRY,1704.0,31
1430359,2015-03-16,42,CLEANING,0.0,0
1582295,2015-06-09,6,FROZEN FOODS,126.0,0
250056,2013-05-21,25,HOME AND KITCHEN I,0.0,0
1601261,2015-06-20,38,BEAUTY,6.0,0
1852575,2015-11-08,39,LINGERIE,15.0,0
313532,2013-06-25,6,SEAFOOD,6.578,0
8063,2013-01-05,35,FROZEN FOODS,8.0,0
1162854,2014-10-16,37,AUTOMOTIVE,1.0,0
621431,2013-12-15,45,DAIRY,3114.0,0
2351288,2016-08-15,32,BREAD/BAKERY,93.0,6
626509,2013-12-18,38,BOOKS,0.0,0
1031085,2014-08-03,4,AUTOMOTIVE,2.0,0
2991563,2017-08-10,47,HARDWARE,2.0,0
1897320,2015-12-03,44,HOME CARE,428.0,0
1076089,2014-08-28,51,PERSONAL CARE,215.0,1
1504644,2015-04-27,27,DELI,205.644,0
383169,2013-08-04,10,CELEBRATION,0.0,0
152476,2013-03-27,37,HOME AND KITCHEN II,0.0,0
618587,2013-12-14,16,BEAUTY,1.0,0
1160344,2014-10-15,16,SCHOOL AND OFFICE SUPPLIES,0.0,0
2773046,2017-04-10,16,MAGAZINES,0.0,0
2969871,2017-07-29,39,BEVERAGES,3896.0,34
1495460,2015-04-22,19,SEAFOOD,4.0,0
680796,2014-01-19,11,CELEBRATION,8.0,0
1624682,2015-07-03,44,PET SUPPLIES,5.0,0
1922305,2015-12-17,45,"LIQUOR,WINE,BEER",796.0,0
1564679,2015-05-31,11,HOME APPLIANCES,0.0,0
2081264,2016-03-16,6,LAWN AND GARDEN,4.0,1
655040,2014-01-04,38,MAGAZINES,4.0,0
1865079,2015-11-15,4,HOME CARE,374.0,0
1990709,2016-01-26,15,HOME APPLIANCES,0.0,0
801899,2014-03-27,9,SEAFOOD,25.0,0
1785498,2015-10-01,8,AUTOMOTIVE,13.0,0
856092,2014-04-27,3,CELEBRATION,0.0,0
1234296,2014-11-25,40,PRODUCE,1497.056,90
2697475,2017-02-26,45,"LIQUOR,WINE,BEER",321.0,2
98240,2013-02-25,15,SEAFOOD,3.0,0
774943,2014-03-12,52,BOOKS,0.0,0
214266,2013-05-01,20,PRODUCE,0.0,0
1864508,2015-11-15,24,DAIRY,1436.0,1
579992,2013-11-22,32,HOME APPLIANCES,0.0,0
86469,2013-02-18,35,DELI,49.0,0
329317,2013-07-04,49,EGGS,240.0,0
2329119,2016-08-03,10,GROCERY I,2451.0,42
1948696,2016-01-02,36,GROCERY II,39.0,0
297759,2013-06-17,14,AUTOMOTIVE,4.0,0
2402237,2016-09-13,12,BEAUTY,0.0,0
705785,2014-02-02,12,HARDWARE,1.0,0
2557023,2016-12-08,54,HOME CARE,142.0,2
2198672,2016-05-21,5,HARDWARE,2.0,0
872078,2014-05-06,28,LAWN AND GARDEN,0.0,0
2009110,2016-02-05,31,BOOKS,0.0,0
1537991,2015-05-16,12,PET SUPPLIES,0.0,0
2646623,2017-01-29,19,MAGAZINES,2.0,0
736337,2014-02-19,2,DAIRY,788.0,0
1404584,2015-03-02,2,BREAD/BAKERY,501.496,0
46664,2013-01-27,19,BEAUTY,0.0,0
182111,2013-04-13,19,HOME APPLIANCES,0.0,0
1283531,2014-12-23,22,PREPARED FOODS,0.0,0
1680636,2015-08-04,15,GROCERY I,3152.0,2
2348526,2016-08-13,54,HOME AND KITCHEN I,36.0,1
449933,2013-09-10,33,FROZEN FOODS,31.630001,0
1891774,2015-11-30,39,HOME AND KITCHEN II,27.0,0
1386990,2015-02-20,26,AUTOMOTIVE,0.0,0
696248,2014-01-27,44,HARDWARE,5.0,0
1488618,2015-04-18,27,LINGERIE,6.0,0
1923502,2015-12-18,29,SCHOOL AND OFFICE SUPPLIES,2.0,0
1104144,2014-09-13,39,PRODUCE,1778.398,1
516794,2013-10-18,1,HARDWARE,0.0,0
525245,2013-10-22,46,HOME APPLIANCES,1.0,0
1451658,2015-03-28,4,LINGERIE,0.0,0
2127457,2016-04-11,51,GROCERY II,22.0,0
415246,2013-08-22,10,CLEANING,742.0,0
1419691,2015-03-10,42,SCHOOL AND OFFICE SUPPLIES,0.0,0
2661055,2017-02-06,24,BABY CARE,0.0,0
733976,2014-02-17,52,MAGAZINES,0.0,0
873544,2014-05-07,2,BABY CARE,0.0,0
1480742,2015-04-13,6,SEAFOOD,57.097,0
1688951,2015-08-08,48,FROZEN FOODS,247.588,2
1414096,2015-03-07,36,GROCERY II,8.0,0
215894,2013-05-02,17,DAIRY,144.0,0
2489770,2016-11-01,18,LADIESWEAR,0.0,0
2748325,2017-03-27,22,LADIESWEAR,0.0,0
1059229,2014-08-19,29,POULTRY,0.0,0
2852303,2017-05-24,4,HARDWARE,2.0,0
2343350,2016-08-11,1,LAWN AND GARDEN,3.0,0
802523,2014-03-28,26,PREPARED FOODS,10.0,0
1200913,2014-11-06,54,EGGS,70.0,11
1998416,2016-01-30,31,BEAUTY,3.0,0
1999552,2016-01-31,13,HOME AND KITCHEN II,20.0,0
1224087,2014-11-19,54,HOME CARE,110.0,0
93447,2013-02-22,30,MEATS,42.757,0
845695,2014-04-21,38,BOOKS,0.0,0
2198932,2016-05-21,8,EGGS,413.0,0
1135186,2014-10-01,10,LADIESWEAR,12.0,0
496278,2013-10-06,33,MEATS,249.28,0
406647,2013-08-17,19,LINGERIE,3.0,0
427026,2013-08-28,40,CELEBRATION,0.0,0
971146,2014-06-30,8,"LIQUOR,WINE,BEER",83.0,0
370840,2013-07-28,14,LADIESWEAR,0.0,0
344174,2013-07-13,16,HOME APPLIANCES,0.0,0
1351470,2015-01-31,29,LINGERIE,0.0,0
2340260,2016-08-09,22,SEAFOOD,3.0,0
2343481,2016-08-11,13,LADIESWEAR,1.0,0
2759279,2017-04-02,3,HOME APPLIANCES,5.0,0
1966792,2016-01-12,43,PERSONAL CARE,232.0,0
2792574,2017-04-21,14,HOME AND KITCHEN I,40.0,3
2705448,2017-03-03,2,DELI,333.129,69
2429529,2016-09-28,28,BEVERAGES,1765.0,14
1023546,2014-07-30,28,HOME CARE,147.0,0
2249817,2016-06-19,35,DELI,121.0,4
2709530,2017-03-05,33,SEAFOOD,1.0,0
854694,2014-04-26,4,PLAYERS AND ELECTRONICS,0.0,0
712700,2014-02-05,6,SEAFOOD,18.199,0
1966083,2016-01-12,24,DELI,234.661,0
234329,2013-05-12,33,PREPARED FOODS,48.0,0
2082164,2016-03-17,30,PREPARED FOODS,25.0,0
873222,2014-05-07,10,DELI,195.0,0
940150,2014-06-13,38,GROCERY II,32.0,0
2297002,2016-07-16,1,BOOKS,0.0,0
2746641,2017-03-26,25,HOME CARE,154.0,8
1563426,2015-05-30,26,HOME CARE,115.0,0
1438403,2015-03-21,18,SEAFOOD,15.0,0
1938787,2015-12-27,9,BOOKS,0.0,0
2660106,2017-02-05,47,DELI,1004.303,10
467522,2013-09-20,27,FROZEN FOODS,91.0,0
2552895,2016-12-06,39,HOME AND KITCHEN I,15.0,1
1205825,2014-11-09,42,BREAD/BAKERY,0.0,0
2536953,2016-11-27,41,GROCERY I,4790.0,98
827506,2014-04-11,27,SCHOOL AND OFFICE SUPPLIES,0.0,0
2657361,2017-02-04,20,BEVERAGES,5627.0,38
313756,2013-06-26,12,PERSONAL CARE,111.0,0
2655021,2017-02-02,54,CELEBRATION,1.0,0
2889896,2017-06-14,44,LAWN AND GARDEN,31.0,4
2215673,2016-05-31,27,LAWN AND GARDEN,5.0,0
2947887,2017-07-17,21,PRODUCE,1371.169,12
2477468,2016-10-25,22,PET SUPPLIES,0.0,0
1405362,2015-03-02,40,MEATS,126.16,0
2387268,2016-09-04,41,HOME AND KITCHEN I,35.0,0
993801,2014-07-13,43,CELEBRATION,10.0,0
2677388,2017-02-15,31,SEAFOOD,3.0,0
2801551,2017-04-26,16,HOME AND KITCHEN II,16.0,1
2460177,2016-10-15,37,PLAYERS AND ELECTRONICS,5.0,0
739335,2014-02-20,53,BEVERAGES,0.0,0
692476,2014-01-25,39,BOOKS,0.0,0
1184433,2014-10-28,41,PRODUCE,1014.343,0
2595762,2016-12-31,41,HOME AND KITCHEN I,41.0,6
630069,2013-12-20,38,AUTOMOTIVE,3.0,0
2179527,2016-05-11,13,DELI,150.0,2
2156798,2016-04-28,25,HOME APPLIANCES,0.0,0
1846895,2015-11-05,3,HOME APPLIANCES,2.0,0
2575533,2016-12-19,24,HOME AND KITCHEN I,54.0,12
1480916,2015-04-14,11,DAIRY,446.0,0
2599103,2017-01-02,35,MAGAZINES,0.0,0
955558,2014-06-22,20,EGGS,0.0,0
908904,2014-05-27,11,HOME CARE,0.0,0
745357,2014-02-24,22,LADIESWEAR,0.0,0
2553275,2016-12-06,49,SEAFOOD,66.028,1
2561836,2016-12-11,4,GROCERY II,15.0,0
58912,2013-02-03,12,CLEANING,887.0,0
2386832,2016-09-04,3,DAIRY,3228.0,7
1819619,2015-10-21,14,SEAFOOD,3.0,0
939965,2014-06-13,32,PET SUPPLIES,0.0,0
1838164,2015-10-31,34,SCHOOL AND OFFICE SUPPLIES,4.0,0
742481,2014-02-22,41,HARDWARE,0.0,0
1956616,2016-01-06,9,GROCERY II,7.0,0
2761567,2017-04-03,43,POULTRY,161.12999,0
722942,2014-02-11,43,FROZEN FOODS,18.336,0
771606,2014-03-11,1,AUTOMOTIVE,8.0,0
1038393,2014-08-07,44,HOME AND KITCHEN I,0.0,0
12205,2013-01-07,50,POULTRY,317.498,0
67920,2013-02-08,15,CELEBRATION,0.0,0
1537343,2015-05-15,44,BREAD/BAKERY,1196.963,2
35573,2013-01-20,7,SEAFOOD,47.694,0
2898359,2017-06-19,32,BEAUTY,0.0,0
651694,2014-01-02,44,EGGS,780.0,0
1424008,2015-03-13,14,PERSONAL CARE,224.0,0
383801,2013-08-04,28,FROZEN FOODS,81.555,0
931588,2014-06-08,47,SCHOOL AND OFFICE SUPPLIES,0.0,0
2609429,2017-01-08,25,LAWN AND GARDEN,17.0,0
172844,2013-04-07,9,MAGAZINES,0.0,0
2056740,2016-03-03,18,HOME AND KITCHEN I,28.0,0
750571,2014-02-27,19,LADIESWEAR,0.0,0
1478509,2015-04-12,43,EGGS,97.0,0
1810406,2015-10-15,6,PET SUPPLIES,5.0,0
1656724,2015-07-21,43,PERSONAL CARE,178.0,0
955006,2014-06-21,54,LADIESWEAR,0.0,0
1799978,2015-10-10,13,PET SUPPLIES,0.0,0
1949975,2016-01-03,22,BREAD/BAKERY,197.0,36
887341,2014-05-14,7,BOOKS,0.0,0
1166790,2014-10-18,47,DELI,846.849,0
1650955,2015-07-18,31,SCHOOL AND OFFICE SUPPLIES,0.0,0
100656,2013-02-26,33,CELEBRATION,0.0,0
2214960,2016-05-30,8,AUTOMOTIVE,9.0,0
584981,2013-11-25,22,MAGAZINES,0.0,0
2640762,2017-01-25,54,BEVERAGES,1469.0,38
122227,2013-03-10,38,POULTRY,142.84,0
2520387,2016-11-18,27,GROCERY I,3340.0,83
68984,2013-02-08,44,HARDWARE,2.0,0
1949823,2016-01-03,18,HOME CARE,301.0,0
106437,2013-03-01,45,GROCERY I,7456.0,0
242486,2013-05-17,13,BEAUTY,5.0,0
1487481,2015-04-17,45,CELEBRATION,0.0,0
865598,2014-05-02,46,DAIRY,1491.0,0
1110504,2014-09-17,18,LINGERIE,4.0,0
384462,2013-08-04,46,GROCERY I,11685.0,0
2789558,2017-04-19,3,BEAUTY,5.0,0
1474340,2015-04-10,26,SEAFOOD,3.0,1
2215733,2016-05-31,29,HARDWARE,2.0,0
2833374,2017-05-13,9,PLAYERS AND ELECTRONICS,12.0,0
2916913,2017-06-29,52,EGGS,139.0,0
1105359,2014-09-14,23,MEATS,494.229,0
2564741,2016-12-13,21,HARDWARE,1.0,0
541234,2013-10-31,45,BABY CARE,0.0,0
2254872,2016-06-22,27,HOME AND KITCHEN I,7.0,0
788910,2014-03-20,44,GROCERY I,5910.0,0
1683084,2015-08-05,33,HOME CARE,258.0,0
1159914,2014-10-14,53,PRODUCE,697.954,0
292356,2013-06-14,12,DELI,155.0,0
316106,2013-06-27,28,SEAFOOD,3.0,0
2439683,2016-10-04,12,PET SUPPLIES,0.0,0
1045443,2014-08-11,42,BEVERAGES,0.0,0
479924,2013-09-27,25,BREAD/BAKERY,166.095,0
2628307,2017-01-18,54,"LIQUOR,WINE,BEER",19.0,1
1881903,2015-11-25,12,GROCERY I,2264.0,3
1268530,2014-12-14,51,EGGS,512.0,0
1154419,2014-10-11,5,GROCERY II,17.0,0
2792021,2017-04-20,48,MAGAZINES,3.0,0
2968916,2017-07-29,12,BREAD/BAKERY,214.0,5
2978394,2017-08-03,28,GROCERY I,4492.883,55
1365410,2015-02-08,20,BEAUTY,0.0,0
1329062,2015-01-18,5,LAWN AND GARDEN,4.0,0
2761491,2017-04-03,41,HOME CARE,272.0,3
1197288,2014-11-04,52,HOME AND KITCHEN I,0.0,0
2611299,2017-01-09,28,DELI,221.014,5
1924714,2015-12-19,13,"LIQUOR,WINE,BEER",69.0,0
380323,2013-08-02,3,SCHOOL AND OFFICE SUPPLIES,0.0,0
1869943,2015-11-18,26,SCHOOL AND OFFICE SUPPLIES,0.0,0
2988471,2017-08-09,10,MEATS,186.801,0
1072758,2014-08-26,9,PLAYERS AND ELECTRONICS,0.0,0
2208889,2016-05-27,37,BABY CARE,0.0,0
2559970,2016-12-10,37,POULTRY,278.329,0
2983550,2017-08-06,22,LAWN AND GARDEN,0.0,0
131734,2013-03-15,54,SCHOOL AND OFFICE SUPPLIES,0.0,0
1104593,2014-09-13,51,HOME APPLIANCES,1.0,0
2396315,2016-09-09,45,LAWN AND GARDEN,13.0,0
2429290,2016-09-28,20,POULTRY,199.634,0
903095,2014-05-23,48,HOME APPLIANCES,4.0,0
1283199,2014-12-23,13,PLAYERS AND ELECTRONICS,9.0,0
947871,2014-06-17,54,GROCERY I,2076.0,17
651142,2014-01-02,29,LADIESWEAR,0.0,0
581938,2013-11-23,37,HOME AND KITCHEN II,0.0,0
2802893,2017-04-26,53,BREAD/BAKERY,490.214,6
751146,2014-02-27,35,AUTOMOTIVE,4.0,0
2650246,2017-01-31,20,HOME AND KITCHEN II,5.0,0
2595666,2016-12-31,39,HOME CARE,419.0,5
1287529,2014-12-26,35,BABY CARE,0.0,0
947972,2014-06-17,8,HARDWARE,0.0,0
826991,2014-04-11,13,FROZEN FOODS,8.0,0
2570405,2016-12-16,30,BEAUTY,0.0,0
2604036,2017-01-05,24,CELEBRATION,14.0,0
2662356,2017-02-07,10,HOME AND KITCHEN I,13.0,0
2847845,2017-05-22,15,FROZEN FOODS,81.0,2
1545382,2015-05-20,2,PERSONAL CARE,276.0,4
2413567,2016-09-19,3,GROCERY II,70.0,0
1073677,2014-08-27,34,"LIQUOR,WINE,BEER",11.0,0
2312793,2016-07-24,51,LINGERIE,2.0,0
2615785,2017-01-11,53,CLEANING,1166.0,9
609200,2013-12-08,51,LAWN AND GARDEN,3.0,0
2899061,2017-06-19,51,FROZEN FOODS,232.327,2
643440,2013-12-29,13,CELEBRATION,0.0,0
1039409,2014-08-08,23,DAIRY,389.0,1
1959846,2016-01-08,49,DELI,444.955,64
1271293,2014-12-16,3,BABY CARE,0.0,0
1693770,2015-08-11,33,GROCERY I,2952.0,2
2009543,2016-02-05,43,DAIRY,268.0,0
2420501,2016-09-23,24,HOME APPLIANCES,0.0,0
1437698,2015-03-20,48,LAWN AND GARDEN,8.0,0
2379224,2016-08-31,16,MAGAZINES,0.0,0
1095496,2014-09-08,46,POULTRY,1100.513,0
1074996,2014-08-28,21,LINGERIE,0.0,0
1965072,2016-01-11,45,LINGERIE,0.0,0
568949,2013-11-16,22,PREPARED FOODS,0.0,0
2173639,2016-05-07,47,POULTRY,1684.396,1
1658457,2015-07-22,42,DELI,0.0,0
888072,2014-05-15,27,DELI,177.081,0
79621,2013-02-14,42,PERSONAL CARE,0.0,0
2045922,2016-02-26,14,LINGERIE,3.0,0
1987831,2016-01-24,34,EGGS,64.0,0
1338114,2015-01-23,53,PRODUCE,8.0,0
2309911,2016-07-23,21,EGGS,196.0,0
2947210,2017-07-16,52,GROCERY II,199.0,1
2399694,2016-09-11,40,AUTOMOTIVE,5.0,0
296257,2013-06-16,21,HOME AND KITCHEN II,0.0,0
852229,2014-04-25,21,BOOKS,0.0,0
1052993,2014-08-15,53,PREPARED FOODS,37.028,1
2631691,2017-01-20,5,CLEANING,805.0,25
2986026,2017-08-07,41,LINGERIE,2.0,0
1995048,2016-01-28,37,AUTOMOTIVE,9.0,0
166649,2013-04-04,34,SEAFOOD,5.0,0
1522660,2015-05-07,32,CLEANING,389.0,0
1441954,2015-03-23,18,LADIESWEAR,0.0,0
2793256,2017-04-21,33,BOOKS,0.0,0
155137,2013-03-29,12,BOOKS,0.0,0
1243190,2014-11-30,40,HARDWARE,0.0,0
1772995,2015-09-24,7,BOOKS,0.0,0
1278722,2014-12-20,38,BREAD/BAKERY,697.146,0
1083499,2014-09-02,10,EGGS,115.0,1
2288911,2016-07-11,31,SCHOOL AND OFFICE SUPPLIES,1.0,0
2843023,2017-05-19,3,CLEANING,1825.0,35
946105,2014-06-16,54,POULTRY,84.248,0
535609,2013-10-28,37,LADIESWEAR,0.0,0
1324107,2015-01-16,11,HOME AND KITCHEN I,22.0,0
2330457,2016-08-03,47,PRODUCE,7859.046,213
1690367,2015-08-09,38,DAIRY,946.0,6
2791192,2017-04-20,25,LADIESWEAR,0.0,0
898677,2014-05-21,24,LINGERIE,0.0,0
1310993,2015-01-08,43,BEAUTY,2.0,0
616039,2013-12-12,43,POULTRY,188.542,0
2095202,2016-03-24,46,SEAFOOD,39.576,0
1967267,2016-01-12,8,BREAD/BAKERY,634.681,1
489378,2013-10-02,4,LINGERIE,13.0,0
1543320,2015-05-19,12,DELI,0.0,0
681166,2014-01-19,21,GROCERY II,0.0,0
1700654,2015-08-15,26,SEAFOOD,4.733,0
1397764,2015-02-26,28,HOME AND KITCHEN II,10.0,0
1798384,2015-10-09,19,HOME AND KITCHEN II,11.0,0
2771016,2017-04-09,1,CELEBRATION,3.0,0
626344,2013-12-18,33,BOOKS,0.0,0
393513,2013-08-09,5,LINGERIE,17.0,0
1833687,2015-10-29,1,DELI,96.632,0
1352696,2015-02-01,13,PET SUPPLIES,0.0,0
1971258,2016-01-15,2,BEVERAGES,2560.0,1
2121514,2016-04-08,35,EGGS,174.0,0
494513,2013-10-05,34,DAIRY,261.0,0
515981,2013-10-17,36,PET SUPPLIES,0.0,0
1220313,2014-11-17,49,CELEBRATION,19.0,0
54621,2013-01-31,41,CELEBRATION,0.0,0
67988,2013-02-08,17,DAIRY,114.0,0
1443157,2015-03-23,51,BABY CARE,0.0,0
1316454,2015-01-11,46,HOME CARE,0.0,0
2592377,2016-12-29,46,PREPARED FOODS,196.883,2
1683077,2015-08-05,33,FROZEN FOODS,51.881,0
182686,2013-04-13,34,SCHOOL AND OFFICE SUPPLIES,0.0,0
2045085,2016-02-25,40,DELI,238.0,3
386066,2013-08-05,40,SEAFOOD,0.0,0
197017,2013-04-21,37,CLEANING,1098.0,0
1220441,2014-11-17,52,BEAUTY,0.0,0
2491984,2016-11-02,3,"LIQUOR,WINE,BEER",427.0,8
918171,2014-06-01,21,GROCERY I,0.0,0
173644,2013-04-08,30,SCHOOL AND OFFICE SUPPLIES,0.0,0
2175592,2016-05-08,52,BABY CARE,0.0,0
1744022,2015-09-08,43,BREAD/BAKERY,279.0,2
962042,2014-06-25,51,PET SUPPLIES,0.0,0
2472827,2016-10-22,42,BREAD/BAKERY,559.89,1
2148039,2016-04-23,3,BEVERAGES,11670.0,26
2131324,2016-04-14,10,LADIESWEAR,1.0,0
2919228,2017-07-01,18,HOME AND KITCHEN I,41.0,4
1537378,2015-05-15,45,CLEANING,2121.0,6
2575864,2016-12-19,33,HOME AND KITCHEN II,19.0,3
1023569,2014-07-30,29,DAIRY,0.0,0
816973,2014-04-05,31,PERSONAL CARE,344.0,0
2656145,2017-02-03,36,DAIRY,658.0,15
2357452,2016-08-18,54,SCHOOL AND OFFICE SUPPLIES,0.0,0
2476893,2016-10-24,7,GROCERY I,4347.0,50
33320,2013-01-19,43,MAGAZINES,0.0,0
1939352,2015-12-28,24,DAIRY,1361.0,1
1773640,2015-09-25,24,"LIQUOR,WINE,BEER",110.0,4
866620,2014-05-03,25,CLEANING,697.0,0
1114020,2014-09-19,17,CELEBRATION,8.0,0
2154900,2016-04-27,22,AUTOMOTIVE,3.0,0
2102589,2016-03-28,53,PLAYERS AND ELECTRONICS,1.0,0
929135,2014-06-07,29,LAWN AND GARDEN,0.0,0
328430,2013-07-04,24,HARDWARE,1.0,0
1474487,2015-04-10,30,HARDWARE,3.0,0
619418,2013-12-14,39,DAIRY,539.0,0
91355,2013-02-21,22,FROZEN FOODS,0.0,0
2447346,2016-10-08,28,AUTOMOTIVE,11.0,0
2103369,2016-03-29,26,HOME AND KITCHEN I,7.0,0
290965,2013-06-13,23,BOOKS,0.0,0
1409888,2015-03-05,18,PREPARED FOODS,49.0,0
315373,2013-06-26,8,PERSONAL CARE,128.0,0
2912458,2017-06-27,28,EGGS,278.0,0
645390,2013-12-30,18,DELI,171.242,0
2057144,2016-03-03,29,MAGAZINES,3.0,0
693823,2014-01-26,26,SCHOOL AND OFFICE SUPPLIES,0.0,0
1822174,2015-10-22,36,GROCERY II,6.0,0
1956437,2016-01-06,52,SEAFOOD,0.0,0
1090838,2014-09-06,16,MAGAZINES,1.0,0
1794877,2015-10-07,20,CLEANING,1118.0,7
2065732,2016-03-08,2,SCHOOL AND OFFICE SUPPLIES,1.0,0
2335449,2016-08-06,38,CELEBRATION,9.0,0
2221560,2016-06-03,42,AUTOMOTIVE,2.0,0
4469,2013-01-03,34,HARDWARE,0.0,0
2965869,2017-07-27,26,PLAYERS AND ELECTRONICS,1.0,0
112036,2013-03-04,52,BABY CARE,0.0,0
2062281,2016-03-06,23,GROCERY I,2380.0,15
2173868,2016-05-07,53,PET SUPPLIES,4.0,3
450281,2013-09-10,42,PREPARED FOODS,0.0,0
1530333,2015-05-11,47,MEATS,695.305,2
1188435,2014-10-30,54,CELEBRATION,8.0,1
918452,2014-06-01,29,PREPARED FOODS,0.0,0
680035,2014-01-18,4,BOOKS,0.0,0
385675,2013-08-05,30,BOOKS,0.0,0
1303705,2015-01-04,39,CLEANING,1986.0,2
1153536,2014-10-11,25,LINGERIE,18.0,0
1378825,2015-02-15,46,LADIESWEAR,0.0,0
1808351,2015-10-14,48,HOME APPLIANCES,0.0,0
1186064,2014-10-29,38,FROZEN FOODS,172.0,0
418041,2013-08-23,38,PRODUCE,8.0,0
866844,2014-05-03,31,AUTOMOTIVE,9.0,0
2812590,2017-05-02,26,AUTOMOTIVE,1.0,0
410689,2013-08-19,32,BOOKS,0.0,0
1454244,2015-03-30,13,AUTOMOTIVE,9.0,0
418159,2013-08-23,41,HOME AND KITCHEN II,0.0,0
228406,2013-05-09,18,GROCERY II,19.0,0
2381083,2016-09-01,19,BABY CARE,0.0,0
